Hierarchical_Cluster,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Mobile Phone Usage,Population 65+,Population Total,Population Urban,Tourism Inbound,Internet Usage_trend,CO2 Emissions_trend,Life Expectancy Female_trend,Mobile Phone Usage_trend
0,-0.013431853235374285,-0.0210227714522202,0.006091429526196416,0.006239285920259267,0.016453621055281323,-0.04237916022667384,0.003318939271689072,0.001515762153653295,-0.016265689123675816,0.009632473410812862,-0.004891930080208271,0.013963288554949058,0.006678329118233275,0.0057569803832531454,0.0010409768637519485,0.018371560946164316,0.011970625440166116,0.003652272366292132,-0.00577257023582398,0.015144638410970494
1,1.383480883243553,2.16534545957868,-0.627417241198232,-0.6426464497867025,-1.6947229686939733,4.365053503347404,-0.3418507449839741,-0.15612350182628898,1.6753659797386067,-0.9921447613137238,0.5038687982614525,-1.4382187211597526,-0.6878678991780275,-0.5929689794750742,-0.10722061696645004,-1.8922707774549252,-1.2329744203371105,-0.3761840537280919,0.5945747342898701,-1.5598977563299612
